"Text","Binary_Sentiment","Cont_Sentiment"
", tom everett scott's first feature film role , director tom hanks was opposed to hiring tom because of the fact that scott could've passed for hanks 15 years ago  it wasn't until hanks' wife rita wilson saw the audition tape , and decided he was cute , that hanks decided to risk hiring scott  the actor who played scott cooper in this film , mark paul gosselaar , is best known for having played the character of zack morris on tv's   saved by the bell","1.0","10.0309209824"
"plot   upon the realization that they are failing all of their classes , two roommates try to find a third roomie who will kill himself , since the school's charter automatically grants top grades to the roommates of any student who succeeds in suicide  critique   despite this film's interesting premise and dark subject matter , this movie sucks because it is unfunny , boring , and presents us with one of tom everett scott's worst acting performances  skip it altogether !","0.0","-25.8369369507"
"little known facts about this film and its stars   during auditions for that thing you do !","1.0","13.3885097504"
", tom everett scott's first feature film role , director tom hanks was opposed to hiring tom because of the fact that scott could've passed for hanks 15 years ago  it wasn't until hanks' wife rita wilson saw the audition tape , and decided he was cute , that hanks decided to risk hiring scott","1.0","10.0309209824"
"the actor who played scott cooper in this film , mark paul gosselaar , is best known for having played the character of zack morris on tv's   saved by the bell","0.0","-23.7751312256"
"the bully in question , bobby kent ( nick stahl ) , is certainly an unpleasant piece of work but he doesn't exactly tower over his colleagues in the pathological department","0.0","-71.9138946533"
"he hounds and harries and humiliates his   best friend   marty ( played by brad renfro ) and marty's girlfriend lisa ( rachel miner ) doesn't care for it at all and comes up with the idea of killing bobby","0.0","-98.7104492188"
"he hounds and harries and humiliates his   best friend   marty ( played by brad renfro ) and marty's girlfriend lisa ( rachel miner ) doesn't care for it at all and comes up with the idea of killing bobby","0.0","-98.7104492188"
"of all the non criminal possibilities brought about by rendering oneself invisible , in   hollow man   kevin bacon's character opts to commit sex crimes  er , it's kevin bacon who plays the super smart military bio molecular research scientist ?","0.0","-6.8562836647"
"something sounds horribly wrong already","0.0","-125.836753845"
"that thing focuses on the wonders , a teen rock band from erie , pennsylvania that is suddenly thrust into the national spotlight in 1964 when they score a major dance hit called , of course ,   that thing you do !","1.0","50.5262565613"
"the group's members are , naturally a diverse group   there's brooding lead singer and songwriter jimmy ( johnathon schaech )   girl crazy lenny ( steve zahn ) , the lead guitarist   a goofy , geeky type known only as the bass player ( ethan embry )   and the film's center , guy ( tom everett scott ) , the drummer who has aspirations in jazz","0.0","-131.114364624"
"that thing focuses on the wonders , a teen rock band from erie , pennsylvania that is suddenly thrust into the national spotlight in 1964 when they score a major dance hit called , of course ,   that thing you do !","1.0","50.5262565613"
"the group's members are , naturally a diverse group   there's brooding lead singer and songwriter jimmy ( johnathon schaech )   girl crazy lenny ( steve zahn ) , the lead guitarist   a goofy , geeky type known only as the bass player ( ethan embry )   and the film's center , guy ( tom everett scott ) , the drummer who has aspirations in jazz","0.0","-131.114364624"
"that thing focuses on the wonders , a teen rock band from erie , pennsylvania that is suddenly thrust into the national spotlight in 1964 when they score a major dance hit called , of course ,   that thing you do !","1.0","50.5262565613"
"the group's members are , naturally a diverse group   there's brooding lead singer and songwriter jimmy ( johnathon schaech )   girl crazy lenny ( steve zahn ) , the lead guitarist   a goofy , geeky type known only as the bass player ( ethan embry )   and the film's center , guy ( tom everett scott ) , the drummer who has aspirations in jazz","0.0","-131.114364624"
"that thing you do !","1.0","5.38748168945"
"( r ) tom hanks's screenwriting and directorial debut , that thing you do !","0.0","-15.2329673767"
", has all the qualities you would associate with the most beloved screen actor of the moment   fun , lively , and oh so nice that thing focuses on the wonders , a teen rock band from erie , pennsylvania that is suddenly thrust into the national spotlight in 1964 when they score a major dance hit called , of course ,   that thing you do !","1.0","7.59183645248"
"the group's members are , naturally a diverse group   there's brooding lead singer and songwriter jimmy ( johnathon schaech )   girl crazy lenny ( steve zahn ) , the lead guitarist   a goofy , geeky type known only as the bass player ( ethan embry )   and the film's center , guy ( tom everett scott ) , the drummer who has aspirations in jazz it should come as no surprise that hanks the director works well with the actors , eliciting charming , likable work from the entire cast , most notably hanks lookalike scott and tyler , who is remarkable in delivering the film's biggest and best dramatic moment","0.0","-131.114364624"
"that thing you do !","1.0","5.38748168945"
"( r ) tom hanks's screenwriting and directorial debut , that thing you do !","0.0","-15.2329673767"
", has all the qualities you would associate with the most beloved screen actor of the moment   fun , lively , and oh so nice","0.0","-8.39513969421"
"billy crystal plays wiseguy shrink ben sobol , who new 'patient' happens to be gangster boss paul vitti ( de niro billy crystal , who hasn't had a good role since city slickers way back in the early '90's , is given a role that lets him fully exploit his wiseguy act","0.0","-98.7401809692"
"billy crystal plays wiseguy shrink ben sobol , who new 'patient' happens to be gangster boss paul vitti ( de niro robert de niro is hilarious as vitti , playing it dead straight but coming off as really funny robert de niro sobbing is reason enough to watch it , even though it does seem forced , or like a parody ( although i think this was intentional  )crystal is his most likeable in years , kudrow is given as little screen time as possible , which is a good thing , and de niro is just awesome","0.0","-88.7805252075"
